Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0003388_11119_11478_NDH-1_shuttles_electrons_from_NADH__via_FMN_and_iron-_sulfur_Fe-S_centers__to_quinones_in_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_in_this_species_is_believed_to_be_ubiquinone._Couples_the_redox_reaction_to_proton_translocation_for_every_two_electrons_transferred__four_hydrogen_ions_are_translocated_across_the_cytoplasmic_membrane__and_thus_conserves_the_redox_energy_in_a_proton_gradient,23.76963239,25.88625171,1.430605954,2.579753933
Ga0401699_0003388_211_1380_Component_of_the_ubiquinol-cytochrome_c_reductase_complex_complex_III_or_cytochrome_b-c1_complex_that_is_part_of_the_mitochondrial_respiratory_chain._The_b-c1_complex_mediates_electron_transfer_from_ubiquinol_to_cytochrome_c._Contributes_to_the_generation_of_a_proton_gradient_across_the_mitochondrial_membrane_that_is_then_used_for_ATP_synthesis,151.9558642,236.2120469,7.153029769,0.859917978
Ga0401699_0003388_3297_4067_One_of_the_primary_rRNA_binding_proteins._Required_for_association_of_the_30S_and_50S_subunits_to_form_the_70S_ribosome__for_tRNA_binding_and_peptide_bond_formation._It_has_been_suggested_to_have_peptidyltransferase_activity,16.97830885,14.02171968,0,0
Ga0401699_0003388_4100_4678_NADH_dehydrogenase_ubiquinone_Fe-S_protein_3__30kDa_NADH-coenzyme_Q_reductase,21.22288607,37.75078374,0.715302977,0
Ga0401699_0003388_5300_6604_Mitochondrial_membrane_ATP_synthase_F1F0_ATP_synthase_or_Complex_V_produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane_which_is_generated_by_electron_transport_complexes_of_the_respiratory_chain._F-type_ATPases_consist_of_two_structural_domains__F1_-_containing_the_extramembraneous_catalytic_core_and_F0_-_containing_the_membrane_proton_channel__linked_together_by_a_central_stalk_and_a_peripheral_stalk._During_catalysis__ATP_synthesis_in_the_catalytic_domain_of_F1_is_coupled_via_a_rotary_mechanism_of_the_central_stalk_subunits_to_proton_translocation._Key_component_of_the_proton_channel,162.1428495,229.7404839,2.861211908,7.739261798
Ga0401699_0003388_6680_8260_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,605.2767106,728.0508293,18.5978774,15.4785236
Ga0401699_0003388_8744_9550_Subunits_I__II_and_III_form_the_functional_core_of_the_enzyme_complex,124.7905701,209.2472013,9.2989387,0.859917978
Ga0401699_0003388_9817_11028_quinone_binding,66.21540452,127.2740709,3.576514884,0.859917978
Ga0401699_0003462_10552_10917_large_ribosomal_subunit_rRNA_binding,0,1.078593821,42.20287564,42.1359809
Ga0401699_0003462_3955_4326_structural_constituent_of_ribosome,2.546746328,2.157187642,40.77226968,51.59507865
Ga0401699_0003462_4439_5377_DNA-directed_5'-3'_RNA_polymerase_activity,4.244577213,4.314375285,87.26696318,67.93352023
Ga0401699_0003462_6270_7538_protein_transport,5.093492656,10.78593821,120.8862031,122.1083528
Ga0401699_0003462_652_975_structural_constituent_of_ribosome,15.28047797,30.20062699,146.6371103,201.2208068
Ga0401699_0003462_8608_9144_rRNA_binding,7.640238984,8.62875057,51.50181434,56.75458652
Ga0401699_0003462_9161_9604_structural_constituent_of_ribosome,1.697830885,6.471562927,70.81499471,49.8752427
Ga0401699_0003462_9589_10305_structural_constituent_of_ribosome,4.244577213,4.314375285,77.2527215,85.13187978
Ga0401699_0003462_988_2217_Elongation_factor_Tu,11.8848162,6.471562927,123.032112,156.5050719
Ga0401699_0003587_57_11549_protein_transport_to_vacuole_involved_in_ubiquitin-dependent_protein_catabolic_process_via_the_multivesicular_body_sorting_pathway,66.21540452,62.55844163,0,0
Ga0401699_0003760_3_11273_Cadherin_domain,50.93492656,24.80765789,0,0
Ga0401699_0003799_10405_10965_This_is_1_of_the_proteins_that_binds_and_probably_mediates_the_attachment_of_the_5S_RNA_into_the_large_ribosomal_subunit__where_it_forms_part_of_the_central_protuberance._In_the_70S_ribosome_it_contacts_protein_S13_of_the_30S_subunit_bridge_B1b__connecting_the_2_subunits,14.43156252,48.53672196,1.430605954,1.719835955
Ga0401699_0003799_106_1476_Cytochrome_C_and_Quinol_oxidase_polypeptide_I,541.6080524,760.408644,21.45908931,33.53680113
Ga0401699_0003799_1790_3478_NADH-Ubiquinone_oxidoreductase_complex_I__chain_5_N-terminus,293.7247431,435.7519038,42.20287564,23.21778539
Ga0401699_0003799_5316_5543_ATP_hydrolysis_coupled_proton_transport,166.3874268,232.9762654,20.02848335,31.81696517
Ga0401699_0003799_5823_6434_Belongs_to_the_complex_I_subunit_6_family,104.4165994,135.9028215,10.72954465,12.03885169
Ga0401699_0003799_6446_8476_75_kDa_subunit,455.8675927,619.1128534,51.50181434,67.93352023
Ga0401699_0003799_8498_9487_NDH-1_shuttles_electrons_from_NADH__via_FMN_and_iron-_sulfur_Fe-S_centers__to_quinones_in_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_in_this_species_is_believed_to_be_ubiquinone._Couples_the_redox_reaction_to_proton_translocation_for_every_two_electrons_transferred__four_hydrogen_ions_are_translocated_across_the_cytoplasmic_membrane__and_thus_conserves_the_redox_energy_in_a_proton_gradient._This_subunit_may_bind_ubiquinone,146.0134561,252.3909542,30.04272503,25.79753933
Ga0401699_0003944_1_11172_serine-type_endopeptidase_activity,36.50336403,44.22234667,2.145908931,7.739261798
Ga0401699_0003948_190_10176_negative_regulation_of_phosphatase_activity,266.559449,281.5129873,22.88969526,18.05827753
Ga0401699_0003969_2_11179_Dynein_heavy_chain._Source_PGD,61.12191187,80.89453659,7.153029769,7.739261798
Ga0401699_0003988_3_10973_Source_PGD,72.15781262,39.90797139,10.72954465,2.579753933
Ga0401699_0004080_4150_11043_Source_PGD,28.86312505,37.75078374,1.430605954,0
Ga0401699_0004127_3_2051_NADH-Ubiquinone_oxidoreductase_complex_I__chain_5_N-terminus,100.1720222,131.5884462,2.861211908,6.879343821
Ga0401699_0004127_3282_4793_Proton-conducting_membrane_transporter,16.97830885,33.43640846,0,4.299589888
Ga0401699_0004127_4817_6253_Core_subunit_of_the_mitochondrial_membrane_respiratory_chain_NADH_dehydrogenase_Complex_I_that_is_believed_to_belong_to_the_minimal_assembly_required_for_catalysis._Complex_I_functions_in_the_transfer_of_electrons_from_NADH_to_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_is_believed_to_be_ubiquinone_By_similarity,38.20119492,79.81594277,0,0
Ga0401699_0004127_7513_8520_NADH_dehydrogenase_quinone_activity,26.31637872,65.7942231,0,0
Ga0401699_0004127_8522_10612_Belongs_to_the_complex_I_75_kDa_subunit_family,119.6970774,208.1686075,1.430605954,0.859917978
Ga0401699_0004156_3_10778_Thrombospondin_type_1_repeats,49.23709567,61.47984781,6.437726792,3.43967191
Ga0401699_0004159_9879_10442_Thrombospondin_type_1_repeats,8.489154426,3.235781464,0,0
Ga0401699_0004176_3720_5027_amino_acid_transport_system__periplasmic_component,1416.839874,2074.135918,440.6266338,519.3904585
Ga0401699_0004216_42_10949_Tenascin_XB,81.49588249,73.34437984,6.437726792,8.599179776
Ga0401699_0004326_29_10813_extracellular_matrix_structural_constituent,98.47419134,70.10859838,0.715302977,2.579753933
Ga0401699_0004552_67_9780_Fibronectin_type_3_domain,52.63275744,58.24406635,6.437726792,0.859917978
Ga0401699_0004585_1_10473_semaphorin-plexin_signaling_pathway,31.40987138,28.04343935,0.715302977,2.579753933
Ga0401699_0004646_4083_10451_,40.74794125,19.41468878,2.145908931,0.859917978
Ga0401699_0004709_137_10390_dynein_light_chain_binding,83.19371338,76.58016131,2.145908931,6.879343821
Ga0401699_0004713_2_10069_negative_regulation_of_phosphatase_activity,121.3949083,98.15203773,12.87545358,11.17893371
Ga0401699_0004714_637_2727_Catalyzes_the_GTP-dependent_ribosomal_translocation_step_during_translation_elongation._During_this_step__the_ribosome_changes_from_the_pre-translocational_PRE_to_the_post-_translocational_POST_state_as_the_newly_formed_A-site-bound_peptidyl-tRNA_and_P-site-bound_deacylated_tRNA_move_to_the_P_and_E_sites__respectively._Catalyzes_the_coordinated_movement_of_the_two_tRNA_molecules__the_mRNA_and_conformational_changes_in_the_ribosome,13.58264708,25.88625171,4.291817861,1.719835955
Ga0401699_0004747_2501_2686_Controls_the_interaction_of_photosystem_II_PSII_cores_with_the_light-harvesting_antenna,35.65444859,31.27922082,69.38438876,86.85171574
Ga0401699_0004747_3144_4427_Uncharacterised_protein_family,8.489154426,29.12203317,178.8257442,186.6022011
Ga0401699_0004747_5060_5743_Ribosomal_protein_S2,13.58264708,20.4932826,208.1531663,227.8782641
Ga0401699_0004747_5803_9417_DNA-dependent_RNA_polymerase_catalyzes_the_transcription_of_DNA_into_RNA_using_the_four_ribonucleoside_triphosphates_as_substrates,3.39566177,6.471562927,50.07120838,58.47442248
Ga0401699_0004811_58_10164_Dynein_heavy_chain__N-terminal_region_1,79.79805161,73.34437984,13.59075656,16.33844157
Ga0401699_0004822_1_10005_e3_ubiquitin-protein_ligase,28.01420961,25.88625171,1.430605954,2.579753933
Ga0401699_0004827_35_9784_NHL_repeat,32.25878682,26.96484553,0.715302977,0
Ga0401699_0004854_6553_8091_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,976.252759,977.206002,69.38438876,79.97237192
Ga0401699_0004854_8121_8930_Subunits_I__II_and_III_form_the_functional_core_of_the_enzyme_complex,365.0336403,352.7001795,27.18151312,26.65745731
Ga0401699_0004854_8946_9704_ATP_synthase_A_chain,142.6177944,177.9679805,16.45196847,22.35786742
Ga0401699_0004868_168_10058_maintenance_of_animal_organ_identity,67.06431997,48.53672196,2.145908931,1.719835955
Ga0401699_0005139_1696_2070_rRNA_binding,23.76963239,22.65047025,393.4166373,406.7412034
Ga0401699_0005139_2095_2925_One_of_the_primary_rRNA_binding_proteins._Required_for_association_of_the_30S_and_50S_subunits_to_form_the_70S_ribosome__for_tRNA_binding_and_peptide_bond_formation._It_has_been_suggested_to_have_peptidyltransferase_activity,67.91323541,98.15203773,815.4453937,878.8361731
Ga0401699_0005139_2935_3213_Protein_S19_forms_a_complex_with_S13_that_binds_strongly_to_the_16S_ribosomal_RNA,5.942408098,14.02171968,275.3916461,300.1113742
Ga0401699_0005139_3241_3591_Ribosomal_protein_L22p/L17e,24.61854784,32.35781464,465.662238,475.5346416
Ga0401699_0005139_3612_4256_Binds_the_lower_part_of_the_30S_subunit_head._Binds_mRNA_in_the_70S_ribosome__positioning_it_for_translation,27.16529416,36.67218992,793.2710014,868.5171574
Ga0401699_0005139_4340_4702_Binds_23S_rRNA_and_is_also_seen_to_make_contacts_with_the_A_and_possibly_P_site_tRNAs,11.8848162,9.707344391,366.2351242,399.8618596
Ga0401699_0005139_4713_4949_rRNA_binding,5.093492656,22.65047025,266.0927074,303.5510461
Ga0401699_0005139_4958_5323_large_ribosomal_subunit_rRNA_binding,26.31637872,26.96484553,452.7867844,439.4180865
Ga0401699_0005139_5341_5640_One_of_the_proteins_that_surrounds_the_polypeptide_exit_tunnel_on_the_outside_of_the_subunit,11.8848162,17.25750114,383.4023956,418.7800551
Ga0401699_0005139_5645_6193_This_is_1_of_the_proteins_that_binds_and_probably_mediates_the_attachment_of_the_5S_RNA_into_the_large_ribosomal_subunit__where_it_forms_part_of_the_central_protuberance._In_the_70S_ribosome_it_contacts_protein_S13_of_the_30S_subunit_bridge_B1b__connecting_the_2_subunits,22.92071695,36.67218992,628.7513167,674.1756944
Ga0401699_0005235_2_9946_membrane_depolarization_during_action_potential,43.29468757,34.51500228,1.430605954,0
Ga0401699_0005255_1306_1494_Controls_the_interaction_of_photosystem_II_PSII_cores_with_the_light-harvesting_antenna,209.6821143,327.8925217,621.5982869,742.9691326
Ga0401699_0005255_6938_8038_DNA-dependent_RNA_polymerase_catalyzes_the_transcription_of_DNA_into_RNA_using_the_four_ribonucleoside_triphosphates_as_substrates,113.7546693,83.05172424,162.3737758,233.8976899
Ga0401699_0005255_8118_8501_structural_constituent_of_ribosome,35.65444859,35.5935961,51.50181434,70.51327416
Ga0401699_0005278_5196_9659_condensed_mesenchymal_cell_proliferation,12.73373164,14.02171968,1.430605954,0
Ga0401699_0005451_3_9713_Netrin_receptor,87.43829059,42.06515903,6.437726792,7.739261798
Ga0401699_0005466_241_9810_Netrin_receptor,133.2797245,69.03000456,1.430605954,0
Ga0401699_0005680_228_9668_,93.38069869,67.95141074,3.576514884,4.299589888
Ga0401699_0005692_8_9616_dynein_light_chain_binding,43.29468757,25.88625171,0.715302977,0
Ga0401699_0005752_3_8918_cytoskeletal_protein_binding,80.64696705,35.5935961,2.861211908,2.579753933
Ga0401699_0005785_1_9567_Cadherin_domain,41.59685669,28.04343935,0.715302977,0
Ga0401699_0005815_32_9460_Thrombospondin_type_1_repeats,88.28720603,39.90797139,0,1.719835955
Ga0401699_0005953_2_9478_dynein_light_chain_binding,32.25878682,32.35781464,0,0
Ga0401699_0006040_1025_1495_One_of_the_primary_rRNA_binding_proteins__it_binds_directly_to_16S_rRNA_where_it_nucleates_assembly_of_the_head_domain_of_the_30S_subunit._Is_located_at_the_subunit_interface_close_to_the_decoding_center__probably_blocks_exit_of_the_E-site_tRNA,22.07180151,31.27922082,2.145908931,3.43967191
Ga0401699_0006040_1511_1885_Interacts_with_and_stabilizes_bases_of_the_16S_rRNA_that_are_involved_in_tRNA_selection_in_the_A_site_and_with_the_mRNA_backbone._Located_at_the_interface_of_the_30S_and_50S_subunits__it_traverses_the_body_of_the_30S_subunit_contacting_proteins_on_the_other_side_and_probably_holding_the_rRNA_structure_together._The_combined_cluster_of_proteins_S8__S12_and_S17_appears_to_hold_together_the_shoulder_and_platform_of_the_30S_subunit,39.05011036,56.0868787,8.583635723,4.299589888
Ga0401699_0006040_1980_3563_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,559.4352767,972.8916268,85.83635723,93.73105956
Ga0401699_0006040_3934_5061_ATP_synthase_A_chain,300.5160667,582.4406635,48.64060243,47.29548877
Ga0401699_0006040_508_1050_Belongs_to_the_complex_I_subunit_6_family,41.59685669,78.73734895,5.007120838,9.459097753
Ga0401699_0006040_8118_8345_ATP_synthesis_coupled_proton_transport,56.02841921,173.6536052,15.73666549,6.879343821
Ga0401699_0006057_1933_2403_rRNA_binding,40.74794125,60.40125399,625.8901048,639.7789753
Ga0401699_0006057_2442_2816_structural_constituent_of_ribosome,43.29468757,42.06515903,452.7867844,487.5734933
Ga0401699_0006057_2834_3046_rRNA_binding,14.43156252,26.96484553,197.4236216,189.1819551
Ga0401699_0006057_3078_3497_Belongs_to_the_universal_ribosomal_protein_uS9_family,24.61854784,39.90797139,454.2173903,441.1379225
Ga0401699_0006057_312_635_Involved_in_the_binding_of_tRNA_to_the_ribosomes,22.07180151,39.90797139,364.8045182,327.6287495
Ga0401699_0006057_3502_3924_This_protein_is_one_of_the_early_assembly_proteins_of_the_50S_ribosomal_subunit__although_it_is_not_seen_to_bind_rRNA_by_itself._It_is_important_during_the_early_stages_of_50S_assembly,28.01420961,74.42297367,540.0537476,595.0632405
Ga0401699_0006057_3937_4854_DNA-dependent_RNA_polymerase_catalyzes_the_transcription_of_DNA_into_RNA_using_the_four_ribonucleoside_triphosphates_as_substrates,110.3590075,153.1603226,1452.780346,1450.681628
Ga0401699_0006057_4872_5261_Located_on_the_platform_of_the_30S_subunit__it_bridges_several_disparate_RNA_helices_of_the_16S_rRNA._Forms_part_of_the_Shine-Dalgarno_cleft_in_the_70S_ribosome,42.44577213,63.63703545,568.6658666,495.3127551
Ga0401699_0006057_5292_5642_Located_at_the_top_of_the_head_of_the_30S_subunit__it_contacts_several_helices_of_the_16S_rRNA._In_the_70S_ribosome_it_contacts_the_23S_rRNA_bridge_B1a_and_protein_L5_of_the_50S_subunit_bridge_B1b__connecting_the_2_subunits,61.97082731,98.15203773,923.4561432,820.3617506
Ga0401699_0006057_5852_7084_protein_transport,44.14360302,88.44469334,1099.420675,1163.469024
Ga0401699_0006057_652_1881_This_protein_promotes_the_GTP-dependent_binding_of_aminoacyl-tRNA_to_the_A-site_of_ribosomes_during_protein_biosynthesis,168.9341731,194.1468878,1685.969117,1694.038416
Ga0401699_0006057_7629_8168_This_protein_binds_to_the_23S_rRNA__and_is_important_in_its_secondary_structure._It_is_located_near_the_subunit_interface_in_the_base_of_the_L7_L12_stalk__and_near_the_tRNA_binding_site_of_the_peptidyltransferase_center,25.46746328,28.04343935,484.2601154,515.0908686
Ga0401699_0006062_8069_8539_One_of_the_primary_rRNA_binding_proteins__it_binds_directly_to_16S_rRNA_where_it_nucleates_assembly_of_the_head_domain_of_the_30S_subunit,53.48167289,55.00828488,246.0642241,210.6799045
Ga0401699_0006070_2215_2604_Located_on_the_platform_of_the_30S_subunit__it_bridges_several_disparate_RNA_helices_of_the_16S_rRNA._Forms_part_of_the_Shine-Dalgarno_cleft_in_the_70S_ribosome,16.97830885,12.94312585,0,0
Ga0401699_0006070_2607_2978_Located_at_the_top_of_the_head_of_the_30S_subunit__it_contacts_several_helices_of_the_16S_rRNA._In_the_70S_ribosome_it_contacts_the_23S_rRNA_bridge_B1a_and_protein_L5_of_the_50S_subunit_bridge_B1b__connecting_the_2_subunits,7.640238984,20.4932826,0,0
Ga0401699_0006070_4067_4822_One_of_the_primary_rRNA_binding_proteins._Required_for_association_of_the_30S_and_50S_subunits_to_form_the_70S_ribosome__for_tRNA_binding_and_peptide_bond_formation._It_has_been_suggested_to_have_peptidyltransferase_activity,23.76963239,17.25750114,0,0
Ga0401699_0006070_5101_5907_Belongs_to_the_universal_ribosomal_protein_uS3_family,22.92071695,19.41468878,0,0
Ga0401699_0006070_5918_6328_Binds_23S_rRNA_and_is_also_seen_to_make_contacts_with_the_A_and_possibly_P_site_tRNAs,5.942408098,8.62875057,0,0
Ga0401699_0006070_72_2081_NADH-Ubiquinone_oxidoreductase_complex_I__chain_5_N-terminus,162.1428495,127.2740709,2.145908931,0.859917978
Ga0401699_0006214_246_9314_nucleus-vacuole_junction_assembly,11.03590075,23.72906407,0,1.719835955
Ga0401699_0006227_2425_2724_Ferredoxins_are_iron-sulfur_proteins_that_transfer_electrons_in_a_wide_variety_of_metabolic_reactions,22.07180151,111.0951636,351.9290646,619.1409439
Ga0401699_0006235_133_9297_translation_initiation_factor_activity,22.92071695,6.471562927,0,3.43967191
Ga0401699_0006270_1264_2493_Elongation_factor_Tu,12.73373164,17.25750114,90.84347807,97.17073147
Ga0401699_0006280_1718_3862_Belongs_to_the_complex_I_75_kDa_subunit_family,187.6103128,163.9462608,2.145908931,1.719835955
Ga0401699_0006280_372_680_NDH-1_shuttles_electrons_from_NADH__via_FMN_and_iron-_sulfur_Fe-S_centers__to_quinones_in_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_in_this_species_is_believed_to_be_ubiquinone._Couples_the_redox_reaction_to_proton_translocation_for_every_two_electrons_transferred__four_hydrogen_ions_are_translocated_across_the_cytoplasmic_membrane__and_thus_conserves_the_redox_energy_in_a_proton_gradient,13.58264708,16.17890732,0,0
